ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
1,9,20,21407,2641,41,288,205,783,288
1,3,9,742,253,659,394,244,1318,394
1,8,17,21407,2641,66,83,4,783,83
1,839,2,21407,971,197,3583,6896,10980,3583
1,1,24,21407,2641,231,4649,6896,10980,4649
1,99,6,186,186,431,1043,161,2636,1043
1,24,18,21407,1567,305,566,9,1287,566
1,40,7,234,151,1135,240,24,2636,240
1,40,21,21407,4424,129,216,3,2690,216
1,1,3,400,295,267,121,3,1294,121
1,58,16,21407,2547,435,83,20,783,83
1,20,15,334,334,61,121,33,1294,121
1,839,62,21407,3945,190,289,246,465,289
1,1,14,21407,2641,40,4649,6896,10980,4649
1,15,19,21407,1665,84,597,42,1287,597
1,3,6,400,295,72,3583,6896,10980,3583
0,81,2,94,185,24,329,9,1318,329
1,65,4,276,138,546,1256,530,2636,1256
1,7,11,129,129,763,240,79,2636,240
1,204,10,21407,4424,111,774,44,2400,774
1,409,1,498,231,2,467,80,892,467
1,15,3,184,184,179,806,530,2400,806
1,204,9,21407,4424,300,180,64,493,180
1,40,6,21407,1796,28,344,22,783,344
1,5,5,21407,971,85,68,7,146,68
1,4,27,21407,2547,532,521,7,941,521
0,42,11,375,28,12,4649,91,10980,4649
1,21,8,21407,181,46,199,65,1318,199
1,9,152,21407,4424,525,30,225,384,30
1,50,19,21407,4424,124,216,15,2690,216
1,9,24,21407,3945,543,376,222,2690,376
1,409,4,498,267,36,17,20,150,17
1,79,20,21407,1665,136,175,219,892,175
1,10,64,21407,2641,72,175,9,689,175
1,3,15,21407,4424,38,4649,6896,10980,4649
1,25,3,40,40,1135,1256,333,2636,1256
1,4,22,21407,1665,54,175,133,689,175
1,1,4,21407,397,115,26,2,98,26
1,15,6,498,267,36,68,20,150,68
1,4,30,21407,3945,143,467,219,892,467
1,839,24,21407,3945,183,3583,6896,10980,3583
0,28,6,221,221,1135,1256,114,2636,1256
1,129,57,21407,1796,415,4649,6896,10980,4649
1,1,12,21407,4424,317,197,324,449,197
1,20,2,21407,971,111,107,155,294,107
1,12,24,21407,3945,601,1772,47,10980,1772
1,4,8,21407,2547,532,68,22,146,68
1,484,6,21407,4424,601,4649,6896,10980,4649
1,12,1,43,42,597,384,1,2400,384
1,18,4,94,94,763,806,670,2400,806
1,72,17,21407,1796,30,9,5,20,9
1,7,32,21407,1665,72,4649,6896,10980,4649
1,5,152,21407,4424,317,774,311,2400,774
1,2,14,21407,3945,601,4649,6896,10980,4649
1,14,24,21407,971,128,4649,6896,10980,4649
1,13,4,21407,3945,292,342,67,1294,342
1,299,23,21407,1665,84,4649,1244,10980,4649
1,5,3,19,19,546,806,670,2400,806
1,10,5,269,83,763,806,670,2400,806
1,25,4,94,94,763,806,670,2400,806
1,839,18,21407,1796,107,3583,6896,10980,3583
1,2,25,21407,4424,501,4649,6896,10980,4649
1,1,24,721,721,296,4649,6896,10980,4649
1,9,58,21407,1796,415,521,49,941,521
1,10,21,21407,3945,122,4649,282,10980,4649
1,78,15,291,291,45,82,1,107,82
1,7,41,21407,2547,43,3583,6896,10980,3583
1,67,5,269,74,597,1256,530,2636,1256
1,1,7,26,26,11,35,3,53,35
1,81,6,742,253,91,394,244,1318,394
1,2,49,21407,1796,73,3583,1244,10980,3583
1,10,4,21407,2641,15,8,3,35,8
1,1,17,21407,3945,63,24,36,10980,24
1,5,51,21407,2547,335,145,8,783,145
1,7,3,70,70,546,1043,161,2636,1043
1,3,41,186,186,110,38,32,82,38
1,13,11,21407,2547,532,135,419,941,135
1,1,4,17,17,431,1256,351,2636,1256
1,32,7,21407,3945,162,3583,6896,10980,3583
1,10,11,21407,1567,210,16,181,783,16
1,67,6,269,74,546,806,670,2400,806
1,6,16,21407,1796,73,3583,6896,10980,3583
1,1,8,334,334,75,473,33,2690,473
1,839,32,21407,2641,109,1772,13,10980,1772
1,1,12,334,334,36,159,127,2690,159
0,1,11,21407,1295,278,1772,6896,10980,1772
1,3,18,282,73,659,394,81,1318,394
1,1,43,21407,1295,122,85,21,465,85
1,4,2,334,334,172,347,2,1294,347
1,295,17,21407,1665,136,597,665,1287,597
1,11,18,21407,3945,317,4649,6896,10980,4649
1,186,53,21407,2547,532,3583,6896,10980,3583
1,21,3,21407,2641,50,81,27,1287,81
1,67,2,30,30,763,1256,530,2636,1256
1,295,25,21407,3945,543,597,8,1287,597
1,19,36,742,489,172,12,5,49,12
1,9,23,21407,1295,278,4649,1244,10980,4649
1,56,55,21407,1796,84,197,324,449,197
1,1,25,21407,2641,140,218,71,941,218
1,409,30,21407,3945,143,344,153,783,344
1,34,3,295,93,64,384,30,2400,384
1,24,9,275,257,98,58,9,176,58
1,40,29,21407,2547,154,60,12,412,60
0,3,8,21407,181,10,16,8,2636,16
1,299,9,21407,397,92,342,9,1294,342
1,7,24,21407,4424,183,4649,6896,10980,4649
1,135,10,21407,1567,72,42,160,2690,42
1,8,37,21407,4424,300,473,19,2690,473
1,16,4,144,144,284,329,17,1318,329
1,3,38,21407,3945,317,467,219,892,467
1,3,152,21407,4424,525,201,225,384,201
1,4,1,12,50,1135,16,1,2636,16
1,47,2,21407,4424,38,774,311,2400,774
0,1,6,149,149,317,165,6,2400,165
0,220,16,43,43,597,1043,2,2636,1043
1,2,4,21407,2641,10,337,4,783,337
1,236,33,21407,1295,5,3583,7,10980,3583
1,484,17,21407,3945,48,160,11,2690,160
1,115,33,21407,3945,128,160,321,2690,160
1,2,18,21407,2641,167,48,116,783,48
1,299,15,21407,2547,532,218,419,941,218
1,3,5,21407,2641,73,774,311,2400,774
1,3,11,129,129,763,240,79,2636,240
1,5,24,21407,2641,267,29,38,941,29
0,3,34,21407,1796,50,3583,6896,10980,3583
1,4,3,400,67,431,1256,351,2636,1256
1,5,152,21407,4424,525,521,419,941,521
1,17,4,742,489,172,73,45,1294,73
1,73,8,276,138,763,1043,7,2636,1043
1,23,11,721,721,15,13,3,49,13
1,79,8,21407,3945,543,335,56,2690,335
1,6,9,721,721,54,164,5,1318,164
1,53,20,21407,2641,60,288,205,783,288
1,2,39,721,721,296,1772,96,10980,1772
1,2,21,21407,3945,43,4649,6896,10980,4649
1,299,7,21407,3945,162,3583,6896,10980,3583
1,31,25,21407,4424,109,774,59,2400,774
1,3,26,21407,2641,70,68,45,150,68
1,11,38,21407,1665,138,99,24,2690,99
1,3,30,721,721,296,185,3,449,185
1,8,9,295,93,64,384,8,2400,384
1,3,22,21407,3945,22,4649,6896,10980,4649
1,5,38,94,185,435,4649,6896,10980,4649
1,3,19,21407,971,124,1772,27,10980,1772
1,72,11,21407,2641,138,3583,6896,10980,3583
1,3,6,21407,1665,41,152,22,241,152
1,3,40,21407,1567,305,4649,1244,10980,4649
0,127,1,295,113,185,75,4,362,75
0,40,7,295,113,597,1043,8,2636,1043
1,29,16,282,209,17,164,6,1318,164
1,1,21,21407,1665,136,3583,6896,10980,3583
1,204,15,239,239,15,110,15,2690,110
1,295,10,334,334,19,216,95,2690,216
1,19,7,275,18,284,110,62,1318,110
1,57,5,295,93,64,384,3,2400,384
1,3,28,21407,2641,435,4649,6896,10980,4649
1,8,61,21407,1665,206,4649,6896,10980,4649
1,204,13,21407,4424,120,196,6896,10980,196
1,409,2,46,46,8,55,1,160,55
1,4,64,21407,3945,106,3583,1244,10980,3583
1,65,11,190,190,284,199,7,1318,199
1,40,57,21407,2547,154,115,179,412,115
1,5,15,21407,2641,10,10,5,30,10
1,26,11,21407,4424,366,4649,52,10980,4649
1,236,35,21407,2547,230,3583,6896,10980,3583
1,1,22,21407,2641,231,3583,1244,10980,3583
1,10,13,184,184,763,806,530,2400,806
1,484,33,21407,3945,543,160,93,2690,160
1,3,16,21407,2547,532,566,665,1287,566
1,299,30,21407,2641,231,4649,6896,10980,4649
1,3,28,721,721,79,107,155,294,107
1,2,4,129,129,763,1043,5,2636,1043
0,51,42,21407,4424,90,4649,6896,10980,4649
1,1,20,21407,1567,173,63,24,115,63
1,163,10,21407,1567,145,47,12,128,47
1,4,14,21407,4424,109,176,31,892,176
1,12,1,21407,4424,169,337,153,783,337
1,2,4,65,65,185,75,12,362,75
1,6,2,334,334,46,344,2,783,344
1,11,21,21407,1567,33,176,202,892,176
1,3,29,21407,1567,147,521,419,941,521
1,21,18,21407,2641,30,774,311,2400,774
1,57,5,295,93,546,806,670,2400,806
1,81,10,144,144,284,110,81,1318,110
1,35,2,375,321,296,238,36,689,238
1,1,45,21407,4424,525,4649,6896,10980,4649
1,247,9,21407,4424,129,335,56,2690,335
1,31,9,275,257,659,110,174,1318,110
1,2,9,21407,2641,9,3583,6896,10980,3583
1,11,29,21407,4424,601,274,43,10980,274
1,19,14,160,76,45,104,5,176,104
1,5,20,21407,1796,73,597,153,1287,597
1,10,18,742,253,96,86,121,2400,86
1,4,99,21407,1295,122,289,246,465,289
1,839,23,21407,1567,96,4649,6896,10980,4649
1,49,26,21407,1665,85,467,96,892,467
1,161,14,21407,2641,95,217,8,10980,217
1,33,5,295,113,64,384,30,2400,384
1,2,22,21407,2547,532,1772,6896,10980,1772
1,247,3,269,111,763,1256,530,2636,1256
1,2,17,21407,3945,48,180,64,493,180
1,2,60,21407,1796,84,4649,6896,10980,4649
1,247,7,21407,3945,151,335,56,2690,335
1,79,15,275,257,284,199,36,1318,199
1,1,21,21407,1665,72,4649,6896,10980,4649
0,10,51,21407,1665,206,1772,6896,10980,1772
1,10,39,21407,1295,102,4649,233,10980,4649
1,54,7,21407,2641,30,344,5,783,344
1,484,5,21407,4424,292,154,96,1294,154
1,17,3,721,721,52,24,3,224,24
1,6,34,21407,1567,325,566,665,1287,566
1,6,57,21407,1796,415,218,16,941,218
1,5,19,21407,4424,97,1772,6896,10980,1772
1,2,3,21407,971,197,3583,6896,10980,3583
1,3,36,21407,4424,38,172,50,2690,172
1,2,10,21407,1567,210,196,199,10980,196
1,7,15,21407,3945,159,566,665,1287,566
1,3,12,21407,1567,325,384,121,2400,384
1,1,22,21407,4424,148,347,123,1294,347
1,3,4,400,295,37,3583,16,10980,3583
1,2,20,186,186,431,240,351,2636,240
1,1,22,21407,3945,122,1772,6896,10980,1772
1,839,57,21407,1796,46,521,94,941,521
1,1,20,398,396,58,376,29,2690,376
1,2,3,118,5,597,1043,8,2636,1043
1,13,17,119,119,65,54,25,293,54
1,2,31,21407,2547,304,4649,1244,10980,4649
1,299,16,21407,2547,532,3583,1244,10980,3583
1,8,5,129,129,597,196,20,293,196
1,62,14,21407,1796,251,4649,6896,10980,4649
1,21,24,21407,1665,178,3583,6896,10980,3583
1,295,5,21407,1295,278,1772,6896,10980,1772
1,839,4,21407,1295,125,3583,6896,10980,3583
1,1,16,21407,971,197,33,17,150,33
1,62,24,498,267,60,4649,23,10980,4649
1,484,13,21407,1295,278,4649,6896,10980,4649
1,409,15,21407,4424,120,25,14,294,25
1,7,37,21407,2641,73,566,665,1287,566
1,129,32,21407,1665,72,3583,6896,10980,3583
1,1,32,21407,1665,95,4649,282,10980,4649
1,186,11,21407,1295,267,4649,6896,10980,4649
1,2,26,21407,2547,335,3583,6896,10980,3583
1,839,12,21407,971,124,4649,5,10980,4649
1,5,24,21407,2641,267,218,419,941,218
1,4,9,21407,2547,230,217,1,10980,217
1,6,1,21407,1796,84,3583,66,10980,3583
1,299,15,21407,3945,159,566,665,1287,566
1,3,27,21407,4424,525,3583,1244,10980,3583
1,1,67,21407,1567,325,289,5,465,289
1,9,21,21407,1665,54,774,311,2400,774
0,7,152,21407,3945,525,521,419,941,521
1,404,12,21407,1665,73,99,29,2690,99
1,186,3,21407,4424,14,3583,6896,10980,3583
1,8,34,21407,3945,122,4649,6896,10980,4649
1,17,71,21407,1665,66,4649,6896,10980,4649
1,4,4,295,113,763,1256,530,2636,1256
0,2,5,21407,3945,317,566,665,1287,566
1,3,28,21407,1295,125,1772,6896,10980,1772
1,161,39,21407,2641,95,3583,91,10980,3583
1,1,40,21407,1567,305,4649,6896,10980,4649
1,10,2,21407,2641,5,104,2,176,104
1,5,17,21407,3945,128,199,321,2690,199
1,1,41,21407,971,128,4649,6896,10980,4649
1,13,20,21407,3945,82,473,95,2690,473
1,7,27,21407,3945,178,3583,6896,10980,3583
1,16,16,21407,1665,138,774,311,2400,774
1,3,62,21407,3945,190,4649,6896,10980,4649
1,6,38,21407,971,300,33,18,150,33
1,57,1,4,4,28,7,1,108,7
1,409,4,21407,4424,169,73,2,783,73
1,1,21,21407,4424,120,4649,6896,10980,4649
1,87,4,21407,971,197,4649,6896,10980,4649
1,3,45,21407,2547,335,3583,6896,10980,3583
1,409,49,21407,3945,162,4649,6896,10980,4649
1,129,6,498,231,113,566,665,1287,566
1,16,21,221,221,1135,1256,1,2636,1256
1,23,9,129,129,763,806,35,2400,806
1,13,4,21407,1295,278,3583,6896,10980,3583
1,409,10,21407,1665,103,1772,10,10980,1772
1,2,12,221,221,1135,806,114,2400,806
1,19,3,118,50,597,1256,530,2636,1256
1,4,13,282,209,150,77,13,181,77
1,1,13,21407,2641,43,4649,6896,10980,4649
1,1,16,21407,4424,601,4649,6896,10980,4649
1,4,32,21407,1665,95,3583,6896,10980,3583
1,32,17,21407,3945,128,199,321,2690,199
1,295,10,140,140,190,3583,6896,10980,3583
1,62,3,498,267,251,26,2,98,26
1,14,37,21407,4424,525,4649,6896,10980,4649
1,409,24,21407,4424,366,1772,6896,10980,1772
1,58,10,94,185,435,597,665,1287,597
1,25,1,21407,2547,103,774,44,2400,774
1,1,1,56,35,185,75,9,362,75
1,1,53,21407,1567,210,17,21,783,17
1,20,3,79,78,140,137,71,10980,137
1,2,3,21407,397,72,29,2,941,29
1,50,14,234,151,1135,1043,128,2636,1043
1,3,53,21407,1567,210,60,181,783,60
1,1,14,291,291,95,82,15,107,82
1,204,47,21407,1665,136,1772,233,10980,1772
1,1,3,21407,397,92,342,6,1294,342
1,12,1,19,19,546,1043,1,2636,1043
1,9,7,291,291,284,12,1,2400,12
1,409,6,38,38,296,238,98,689,238
1,14,38,21407,971,300,33,18,150,33
1,18,9,295,81,546,1256,530,2636,1256
1,239,31,21407,3945,292,347,123,1294,347
0,3,27,21407,2641,231,4649,6896,10980,4649
1,4,11,21407,3945,601,597,22,1287,597
1,21,24,21407,2547,82,115,179,412,115
1,236,19,721,721,415,196,6896,10980,196
1,2,1,334,334,19,4,1,4,4
1,5,21,21407,2641,167,54,116,783,54
1,6,14,21407,971,128,175,8,689,175
1,42,29,21407,1665,40,344,10,783,344
1,7,23,21407,1567,96,1772,6896,10980,1772
1,6,11,21407,3945,52,4649,6896,10980,4649
1,72,35,21407,1665,122,196,7,10980,196
1,2,21,21407,1295,125,3583,6896,10980,3583
1,79,4,21407,397,83,347,123,1294,347
1,409,29,21407,1796,128,24,12,2690,24
1,1,12,239,239,12,99,12,2690,99
1,13,2,144,144,659,394,244,1318,394
1,14,18,21407,1796,107,3583,6896,10980,3583
1,1,24,21407,2641,267,218,419,941,218
1,18,2,21407,2641,73,111,2,2400,111
1,13,14,12,50,1135,1256,333,2636,1256
1,9,44,21407,2641,211,48,116,783,48
1,10,4,21407,4424,157,14,15,2690,14
1,409,34,21407,2641,50,3583,6896,10980,3583
1,10,18,742,489,19,185,324,449,185
1,11,22,375,321,206,86,324,2400,86
1,299,6,21407,3945,183,3583,1244,10980,3583
1,137,32,21407,1665,72,4649,6896,10980,4649
1,79,10,21407,1567,72,42,160,2690,42
1,20,8,190,190,659,329,2,1318,329
1,10,16,21407,2641,97,289,246,465,289
1,5,67,21407,1567,92,111,17,2400,111
1,1,19,21407,1796,91,274,18,10980,274
1,4,17,21407,4424,140,3583,6896,10980,3583
1,236,20,21407,1796,83,4649,6896,10980,4649
1,40,8,21407,1796,73,566,665,1287,566
1,65,2,105,105,597,20,9,39,20
1,2,20,498,231,75,4649,10,10980,4649
1,12,4,197,197,546,1256,31,2636,1256
1,404,41,21407,971,128,3583,6896,10980,3583
1,2,39,21407,1295,102,3583,6896,10980,3583
1,484,16,21407,4424,601,3583,6896,10980,3583
1,1,47,21407,2641,435,63,22,115,63
1,137,4,21407,397,115,18,13,98,18
1,65,7,291,291,284,12,2,2400,12
1,9,15,21407,1796,109,185,324,449,185
1,32,20,21407,2641,435,3583,1244,10980,3583
1,84,16,21407,4424,6,473,6,2690,473
1,43,16,21407,181,46,110,81,1318,110
1,409,2,498,231,1,1,1,15,1
1,2,6,21407,1567,33,175,202,892,175
1,10,23,21407,2547,532,3583,6896,10980,3583
1,2,33,21407,1796,51,3583,6896,10980,3583
1,7,3,149,149,82,180,64,493,180
1,220,2,119,119,546,1256,530,2636,1256
1,4,27,239,239,16,159,14,2690,159
1,6,15,21407,1665,56,467,5,892,467
1,2,43,21407,1567,305,4649,91,10980,4649
1,91,14,21407,2641,140,521,71,941,521
1,1,39,21407,1295,102,3583,6896,10980,3583
1,26,28,21407,1796,107,4649,5,10980,4649
1,3,8,144,144,284,199,36,1318,199
1,45,3,221,221,1135,806,114,2400,806
1,484,26,21407,4424,50,4649,1244,10980,4649
1,6,61,21407,1665,178,3583,1244,10980,3583
1,186,5,742,489,501,3583,6896,10980,3583
1,8,27,21407,3945,601,3583,6896,10980,3583
1,19,2,112,185,24,115,21,1318,115
1,4,16,21407,1665,79,347,9,1294,347
1,2,22,38,38,110,42,45,1287,42
1,91,1,197,197,763,1043,14,2636,1043
1,42,2,21407,971,2,2,2,78,2
1,11,28,21407,971,42,55,6896,150,55
1,84,15,21407,1796,79,347,123,1294,347
1,12,32,21407,4424,157,124,155,294,124
1,19,14,21407,2641,172,211,9,1294,211
1,1,19,21407,2641,138,30,14,10980,30
1,247,23,171,171,1135,1256,333,2636,1256
1,6,14,234,83,1135,240,24,2636,240
1,247,16,291,291,296,238,3,689,238
1,839,19,21407,4424,129,85,6,465,85
1,39,12,21407,1567,145,103,20,2690,103
0,36,42,21407,4424,90,4649,6896,10980,4649
1,3,26,21407,1295,278,3583,6896,10980,3583
1,14,1,43,43,179,806,530,2400,806
1,17,13,21407,397,83,347,194,1294,347
1,26,4,119,119,546,1043,161,2636,1043
1,484,9,21407,2547,83,566,153,1287,566
1,4,44,21407,1567,325,3583,1244,10980,3583
1,2,22,21407,3945,162,4649,6896,10980,4649
1,2,29,21407,3945,543,4649,1244,10980,4649
1,2,32,21407,4424,45,54,116,783,54
0,3,3,21407,2641,267,347,25,1294,347
1,484,15,21407,2547,532,3583,1244,10980,3583
1,4,2,86,86,1135,1256,333,2636,1256
1,2,6,334,334,304,116,154,493,116
1,3,20,21407,2641,195,4649,6896,10980,4649
0,4,38,94,185,435,3583,6896,10980,3583
1,3,17,21407,3945,162,4649,6896,10980,4649
1,25,3,234,151,1135,1256,333,2636,1256
1,21,16,21407,2547,532,597,153,1287,597
1,24,46,21407,971,96,774,311,2400,774
0,7,15,275,257,284,199,65,1318,199
1,19,44,21407,2641,211,135,34,941,135
1,2,19,21407,3945,162,4649,1244,10980,4649
1,5,152,21407,4424,317,521,419,941,521
1,1,4,149,26,597,27,5,27,27
1,247,38,21407,1665,138,85,181,465,85
1,2,31,21407,4424,183,1772,233,10980,1772
1,3,3,21407,1796,79,154,67,1294,154
1,25,4,398,396,150,27,12,181,27
1,839,9,32,32,601,4649,6896,10980,4649
1,42,3,184,184,179,806,670,2400,806
1,11,5,21407,1665,33,3583,6896,10980,3583
1,2,30,721,721,296,196,199,10980,196
1,32,42,21407,2547,115,774,12,2400,774
1,1,10,742,489,366,521,419,941,521
1,299,38,21407,3945,501,4649,6896,10980,4649
1,6,26,21407,1796,325,4649,6896,10980,4649
1,157,4,239,239,129,180,88,493,180
1,25,2,39,39,1135,806,16,2400,806
1,12,17,21407,2641,267,774,41,2400,774
1,31,9,275,257,659,199,174,1318,199
1,56,55,21407,1796,60,774,25,2400,774
0,4,32,21407,2641,109,4649,6896,10980,4649
1,3,13,21407,1567,160,40,10,10980,40
0,2,18,21407,1295,278,4649,6896,10980,4649
1,3,19,21407,3945,65,566,665,1287,566
1,38,21,21407,1665,122,3583,6896,10980,3583
1,73,3,498,231,28,32,6,58,32
1,2,26,21407,1796,145,103,11,2690,103
1,23,13,282,209,150,77,13,181,77
1,5,24,21407,2641,267,29,38,941,29
1,27,2,742,489,267,73,45,1294,73
1,42,14,21407,1665,40,344,3,783,344
1,3,38,721,721,296,4649,6896,10980,4649
1,12,2,70,70,73,4649,26,10980,4649
1,3,17,21407,1567,173,63,24,115,63
1,7,1,105,105,763,5,9,160,5
1,34,22,21407,4424,304,473,3,2690,473
1,32,3,21,21,431,165,670,2400,165
1,7,14,21407,1796,109,566,665,1287,566
1,839,9,21407,971,85,4649,6896,10980,4649
1,2,14,21407,2641,40,274,18,10980,274
1,3,14,269,111,45,27,5,27,27
1,1,4,32,32,62,3583,6896,10980,3583
1,3,51,21407,1665,178,3583,6896,10980,3583
0,12,12,21407,1665,206,597,153,1287,597
1,4,3,80,80,1135,1256,333,2636,1256
1,2,23,21407,4424,157,63,23,2690,63
1,66,25,21407,4424,50,147,154,493,147
1,5,27,21407,1567,325,3583,6896,10980,3583
1,83,6,742,253,91,394,244,1318,394
1,247,31,21407,1295,267,3583,6896,10980,3583
1,19,11,21407,2641,167,54,116,783,54
1,66,20,398,396,58,376,29,2690,376
1,16,6,43,43,597,1043,3,2636,1043
1,1,17,21407,4424,62,597,153,1287,597
1,1,16,375,321,601,197,324,449,197
0,1,15,239,239,15,110,15,2690,110
1,3,26,21407,1295,278,3583,6896,10980,3583
1,72,20,498,231,75,4649,10,10980,4649
1,2,7,295,113,763,1256,530,2636,1256
1,46,22,21407,1665,54,175,133,689,175
0,220,1,197,197,763,1256,351,2636,1256
1,88,47,21407,2641,138,288,16,783,288
1,36,20,21407,2641,172,211,11,1294,211
1,409,17,21407,3945,317,1772,6896,10980,1772
1,9,4,742,489,162,107,181,294,107
1,3,20,186,186,431,1043,13,2636,1043
1,88,30,21407,1796,47,4649,6896,10980,4649
1,3,15,21407,2547,532,3583,6896,10980,3583
1,10,24,21407,1796,415,45,18,449,45
1,4,18,21407,2641,30,3583,6896,10980,3583
1,839,29,21407,1567,147,196,6,293,196
1,88,30,21407,2641,50,4649,6896,10980,4649
1,73,1,276,138,546,806,670,2400,806
1,5,11,398,396,179,473,11,2690,473
1,18,15,21407,2641,73,25,2,294,25
1,1,26,21407,4424,183,521,22,941,521
0,137,13,21407,1796,113,467,219,892,467
1,3,4,400,295,9,115,13,412,115
1,1,17,398,396,129,376,9,2690,376
1,2,31,21407,3945,79,347,123,1294,347
1,2,29,21407,3945,304,4649,6896,10980,4649
1,6,31,21407,1796,415,3583,6896,10980,3583
1,4,56,21407,4424,366,4649,6896,10980,4649
0,1,33,21407,4424,300,473,160,2690,473
1,839,47,21407,2641,435,3583,1244,10980,3583
1,1,31,21407,1295,125,3583,6896,10980,3583
1,1,1,41,34,9,82,27,362,82
1,51,18,21407,4424,304,172,16,2690,172
1,1,13,21407,2641,43,1772,6,10980,1772
1,21,7,21407,1796,83,81,15,1287,81
1,3,22,21407,4424,501,1772,6896,10980,1772
1,247,4,94,94,102,335,39,2690,335
1,3,20,21407,4424,111,376,8,2690,376
1,10,23,282,209,296,91,17,689,91
1,1,11,21407,3945,43,376,222,2690,376
1,3,44,21407,1796,113,36,24,241,36
1,3,4,21407,2641,267,342,10,1294,342
1,18,18,21407,1567,305,3583,1244,10980,3583
0,10,20,21407,2547,106,91,20,689,91
1,35,15,21407,397,115,21,12,98,21
1,12,48,21407,2547,139,4649,6896,10980,4649
1,1,18,21407,3945,601,4649,6896,10980,4649
1,1,8,21407,1295,278,3583,6896,10980,3583
0,1,13,334,334,150,77,9,181,77
1,404,13,400,295,13,160,7,2690,160
1,6,4,60,50,1135,1256,333,2636,1256
1,7,67,21407,1567,160,40,10,10980,40
1,12,8,21407,2641,267,121,6,1294,121
1,1,12,21407,971,197,4649,6896,10980,4649
1,484,21,21407,2641,167,54,116,783,54
1,79,4,282,73,46,164,174,1318,164
1,5,7,21407,2547,83,1772,52,10980,1772
1,6,44,21407,4424,317,1772,29,10980,1772
1,87,8,107,107,659,394,8,1318,394
1,409,2,498,267,251,68,1,150,68
1,33,9,275,257,284,329,17,1318,329
1,34,10,190,190,147,196,3,293,196
1,167,21,21407,2547,106,176,9,892,176
1,72,21,498,267,60,1772,23,10980,1772
1,1,71,21407,1665,103,3583,6896,10980,3583
1,404,23,21407,4424,601,4649,6896,10980,4649
1,5,13,21407,4424,31,4649,1244,10980,4649
1,5,61,21407,1796,415,521,49,941,521
1,2,21,21407,4424,50,335,10,2690,335
1,15,29,21407,2547,335,49,10,892,49
1,136,8,21407,4424,120,13,6,412,13
1,21,8,79,79,206,3583,14,10980,3583
0,1,45,21407,4424,148,342,211,1294,342
1,2,13,742,489,317,104,181,176,104
1,129,4,21407,1665,41,4,2,19,4
1,4,11,15,181,296,238,98,689,238
1,1,152,21407,4424,525,30,225,384,30
1,5,46,21407,3945,143,3583,6896,10980,3583
1,299,9,21407,1567,47,217,2,10980,217
1,7,16,21407,4424,90,4649,6896,10980,4649
1,839,24,21407,3945,601,1772,47,10980,1772
1,1,8,21407,4424,62,1772,233,10980,1772
1,31,6,74,74,763,240,9,2636,240
1,135,14,21407,4424,68,344,7,783,344
1,16,45,21407,2547,335,3583,6896,10980,3583
1,1,40,21407,1567,305,4649,6896,10980,4649
1,3,17,21407,2641,66,83,96,783,83
1,23,26,21407,2547,532,4649,6896,10980,4649
1,2,25,742,489,160,3583,6896,10980,3583
1,220,11,19,19,659,394,24,1318,394
1,33,4,295,81,64,384,2,2400,384
1,2,6,291,291,98,64,7,224,64
1,2,25,21407,4424,120,4649,6896,10980,4649
1,3,47,21407,1295,64,147,17,384,147
1,24,16,375,321,601,86,324,2400,86
1,91,5,21407,2641,42,34,2,78,34
1,135,45,21407,4424,525,36,7,146,36
1,6,52,21407,3945,68,172,34,2690,172
1,247,20,94,94,304,4649,4,10980,4649
1,13,4,94,94,65,54,10,293,54
1,3,54,21407,2641,60,145,205,783,145
1,1,11,21407,4424,601,274,30,10980,274
1,404,31,21407,1295,173,10,9,115,10
1,4,8,721,721,113,274,199,10980,274
1,66,4,239,239,129,180,88,493,180
1,484,6,144,144,659,329,174,1318,329
1,186,25,21407,4424,501,4649,6896,10980,4649
1,1,2,21407,397,115,18,5,98,18
1,43,4,221,221,1135,806,670,2400,806
0,12,25,721,721,296,4649,6896,10980,4649
1,1,28,21407,1665,33,597,665,1287,597
1,13,26,21407,2641,10,4649,6896,10980,4649
1,12,3,400,295,37,3583,6896,10980,3583
1,17,3,62,56,546,1256,530,2636,1256
1,186,39,21407,3945,183,289,4,465,289
0,3,11,21407,1295,93,1772,6896,10980,1772
1,409,21,70,70,763,1256,3,2636,1256
1,9,14,21407,971,197,1772,1244,10980,1772
1,15,25,21407,2641,140,29,8,941,29
